provincia_iso;sexo;grupo_edad;fecha;num_casos;num_hosp;num_uci;num_def;sysdate
NC;H ;30-39;2020-09-03;3;0;0;0;2022/08/24 12:59:37.005
NC;H ;40-49;2020-09-03;5;0;0;0;2022/08/24 12:59:37.005
NC;H ;50-59;2020-09-03;5;1;0;0;2022/08/24 12:59:37.005
NC;H ;60-69;2020-09-03;8;1;0;0;2022/08/24 12:59:37.005
NC;H ;70-79;2020-09-03;6;1;0;0;2022/08/24 12:59:37.005
NC;H ;80+  ;2020-09-03;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;NC   ;2020-09-03;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;0-9  ;2020-09-03;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;10-19;2020-09-03;4;0;0;0;2022/08/24 12:59:37.005
NC;M ;20-29;2020-09-03;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;30-39;2020-09-03;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;40-49;2020-09-03;2;1;0;0;2022/08/24 12:59:37.005
NC;M ;50-59;2020-09-03;7;0;0;0;2022/08/24 12:59:37.005
NC;M ;60-69;2020-09-03;4;0;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2020-09-03;7;1;0;0;2022/08/24 12:59:37.005
NC;M ;80+  ;2020-09-03;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;NC   ;2020-09-03;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;0-9  ;2020-09-03;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;10-19;2020-09-03;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;20-29;2020-09-03;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;30-39;2020-09-03;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;40-49;2020-09-03;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;50-59;2020-09-03;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;60-69;2020-09-03;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;70-79;2020-09-03;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;80+  ;2020-09-03;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;NC   ;2020-09-03;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;0-9  ;2020-09-04;3;0;0;0;2022/08/24 12:59:37.005
NC;H ;10-19;2020-09-04;4;0;0;0;2022/08/24 12:59:37.005
NC;H ;20-29;2020-09-04;8;0;0;0;2022/08/24 12:59:37.005
NC;H ;30-39;2020-09-04;12;0;0;0;2022/08/24 12:59:37.005
NC;H ;40-49;2020-09-04;7;1;0;0;2022/08/24 12:59:37.005
NC;H ;50-59;2020-09-04;3;1;0;0;2022/08/24 12:59:37.005
NC;H ;60-69;2020-09-04;5;0;0;0;2022/08/24 12:59:37.005
NC;H ;70-79;2020-09-04;4;0;1;0;2022/08/24 12:59:37.005
NC;H ;80+  ;2020-09-04;0;1;0;0;2022/08/24 12:59:37.005
NC;H ;NC   ;2020-09-04;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;0-9  ;2020-09-04;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;10-19;2020-09-04;6;0;0;0;2022/08/24 12:59:37.005
NC;M ;20-29;2020-09-04;7;0;0;0;2022/08/24 12:59:37.005
NC;M ;30-39;2020-09-04;7;0;0;0;2022/08/24 12:59:37.005
NC;M ;40-49;2020-09-04;4;0;0;0;2022/08/24 12:59:37.005
NC;M ;50-59;2020-09-04;4;0;0;0;2022/08/24 12:59:37.005
NC;M ;60-69;2020-09-04;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2020-09-04;4;0;0;0;2022/08/24 12:59:37.005
NC;M ;80+  ;2020-09-04;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;NC   ;2020-09-04;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;0-9  ;2020-09-04;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;10-19;2020-09-04;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;20-29;2020-09-04;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;30-39;2020-09-04;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;40-49;2020-09-04;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;50-59;2020-09-04;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;60-69;2020-09-04;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;70-79;2020-09-04;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;80+  ;2020-09-04;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;NC   ;2020-09-04;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;0-9  ;2020-09-05;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;10-19;2020-09-05;7;0;0;0;2022/08/24 12:59:37.005
NC;H ;20-29;2020-09-05;3;0;0;0;2022/08/24 12:59:37.005
NC;H ;30-39;2020-09-05;6;0;0;0;2022/08/24 12:59:37.005
NC;H ;40-49;2020-09-05;9;0;0;0;2022/08/24 12:59:37.005
NC;H ;50-59;2020-09-05;7;0;0;0;2022/08/24 12:59:37.005
NC;H ;60-69;2020-09-05;5;1;0;0;2022/08/24 12:59:37.005
NC;H ;70-79;2020-09-05;4;0;0;0;2022/08/24 12:59:37.005
NC;H ;80+  ;2020-09-05;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;NC   ;2020-09-05;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;0-9  ;2020-09-05;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;10-19;2020-09-05;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;20-29;2020-09-05;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;30-39;2020-09-05;5;0;0;0;2022/08/24 12:59:37.005
NC;M ;40-49;2020-09-05;3;1;0;0;2022/08/24 12:59:37.005
NC;M ;50-59;2020-09-05;8;0;0;0;2022/08/24 12:59:37.005
NC;M ;60-69;2020-09-05;3;1;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2020-09-05;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;80+  ;2020-09-05;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;NC   ;2020-09-05;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;0-9  ;2020-09-05;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;10-19;2020-09-05;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;20-29;2020-09-05;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;30-39;2020-09-05;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;40-49;2020-09-05;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;50-59;2020-09-05;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;60-69;2020-09-05;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;70-79;2020-09-05;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;80+  ;2020-09-05;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;NC   ;2020-09-05;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;0-9  ;2020-09-06;6;0;0;0;2022/08/24 12:59:37.005
NC;H ;10-19;2020-09-06;3;0;0;0;2022/08/24 12:59:37.005
NC;H ;20-29;2020-09-06;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;30-39;2020-09-06;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;40-49;2020-09-06;3;2;0;0;2022/08/24 12:59:37.005
NC;H ;50-59;2020-09-06;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;60-69;2020-09-06;1;1;0;0;2022/08/24 12:59:37.005
NC;H ;70-79;2020-09-06;3;0;0;0;2022/08/24 12:59:37.005
NC;H ;80+  ;2020-09-06;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;NC   ;2020-09-06;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;0-9  ;2020-09-06;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;10-19;2020-09-06;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;20-29;2020-09-06;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;30-39;2020-09-06;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;40-49;2020-09-06;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;50-59;2020-09-06;1;1;0;0;2022/08/24 12:59:37.005
NC;M ;60-69;2020-09-06;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2020-09-06;2;1;0;0;2022/08/24 12:59:37.005
NC;M ;80+  ;2020-09-06;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;NC   ;2020-09-06;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;0-9  ;2020-09-06;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;10-19;2020-09-06;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;20-29;2020-09-06;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;30-39;2020-09-06;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;40-49;2020-09-06;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;50-59;2020-09-06;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;60-69;2020-09-06;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;70-79;2020-09-06;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;80+  ;2020-09-06;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;NC   ;2020-09-06;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;0-9  ;2020-09-07;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;10-19;2020-09-07;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;20-29;2020-09-07;3;0;0;0;2022/08/24 12:59:37.005
NC;H ;30-39;2020-09-07;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;40-49;2020-09-07;3;0;0;0;2022/08/24 12:59:37.005
NC;H ;50-59;2020-09-07;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;60-69;2020-09-07;3;0;1;0;2022/08/24 12:59:37.005
NC;H ;70-79;2020-09-07;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;80+  ;2020-09-07;2;1;0;0;2022/08/24 12:59:37.005
NC;H ;NC   ;2020-09-07;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;0-9  ;2020-09-07;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;10-19;2020-09-07;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;20-29;2020-09-07;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;30-39;2020-09-07;5;0;0;0;2022/08/24 12:59:37.005
NC;M ;40-49;2020-09-07;1;1;0;0;2022/08/24 12:59:37.005
NC;M ;50-59;2020-09-07;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;60-69;2020-09-07;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2020-09-07;1;1;0;0;2022/08/24 12:59:37.005
NC;M ;80+  ;2020-09-07;1;2;0;0;2022/08/24 12:59:37.005
NC;M ;NC   ;2020-09-07;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;0-9  ;2020-09-07;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;10-19;2020-09-07;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;20-29;2020-09-07;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;30-39;2020-09-07;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;40-49;2020-09-07;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;50-59;2020-09-07;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;60-69;2020-09-07;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;70-79;2020-09-07;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;80+  ;2020-09-07;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;NC   ;2020-09-07;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;0-9  ;2020-09-08;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;10-19;2020-09-08;14;0;0;0;2022/08/24 12:59:37.005
NC;H ;20-29;2020-09-08;9;0;0;0;2022/08/24 12:59:37.005
NC;H ;30-39;2020-09-08;6;1;0;0;2022/08/24 12:59:37.005
NC;H ;40-49;2020-09-08;7;0;0;0;2022/08/24 12:59:37.005
NC;H ;50-59;2020-09-08;6;0;0;0;2022/08/24 12:59:37.005
NC;H ;60-69;2020-09-08;4;0;0;0;2022/08/24 12:59:37.005
NC;H ;70-79;2020-09-08;3;0;0;0;2022/08/24 12:59:37.005
NC;H ;80+  ;2020-09-08;3;0;0;0;2022/08/24 12:59:37.005
NC;H ;NC   ;2020-09-08;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;0-9  ;2020-09-08;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;10-19;2020-09-08;5;0;0;0;2022/08/24 12:59:37.005
NC;M ;20-29;2020-09-08;6;0;0;0;2022/08/24 12:59:37.005
NC;M ;30-39;2020-09-08;4;0;0;0;2022/08/24 12:59:37.005
NC;M ;40-49;2020-09-08;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;50-59;2020-09-08;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;60-69;2020-09-08;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2020-09-08;4;1;0;0;2022/08/24 12:59:37.005
NC;M ;80+  ;2020-09-08;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;NC   ;2020-09-08;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;0-9  ;2020-09-08;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;10-19;2020-09-08;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;20-29;2020-09-08;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;30-39;2020-09-08;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;40-49;2020-09-08;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;50-59;2020-09-08;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;60-69;2020-09-08;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;70-79;2020-09-08;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;80+  ;2020-09-08;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;NC   ;2020-09-08;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;0-9  ;2020-09-09;3;0;0;0;2022/08/24 12:59:37.005
NC;H ;10-19;2020-09-09;5;0;0;0;2022/08/24 12:59:37.005
NC;H ;20-29;2020-09-09;6;0;0;0;2022/08/24 12:59:37.005
NC;H ;30-39;2020-09-09;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;40-49;2020-09-09;3;0;0;0;2022/08/24 12:59:37.005
NC;H ;50-59;2020-09-09;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;60-69;2020-09-09;4;0;0;0;2022/08/24 12:59:37.005
NC;H ;70-79;2020-09-09;6;1;0;0;2022/08/24 12:59:37.005
NC;H ;80+  ;2020-09-09;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;NC   ;2020-09-09;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;0-9  ;2020-09-09;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;10-19;2020-09-09;5;0;0;0;2022/08/24 12:59:37.005
NC;M ;20-29;2020-09-09;7;0;0;0;2022/08/24 12:59:37.005
NC;M ;30-39;2020-09-09;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;40-49;2020-09-09;6;0;0;0;2022/08/24 12:59:37.005
NC;M ;50-59;2020-09-09;4;0;0;0;2022/08/24 12:59:37.005
NC;M ;60-69;2020-09-09;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2020-09-09;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;80+  ;2020-09-09;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;NC   ;2020-09-09;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;0-9  ;2020-09-09;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;10-19;2020-09-09;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;20-29;2020-09-09;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;30-39;2020-09-09;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;40-49;2020-09-09;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;50-59;2020-09-09;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;60-69;2020-09-09;1;0;0;0;2022/08/24 12:59:37.005
NC;NC;70-79;2020-09-09;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;80+  ;2020-09-09;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;NC   ;2020-09-09;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;0-9  ;2020-09-10;3;0;0;0;2022/08/24 12:59:37.005
NC;H ;10-19;2020-09-10;5;0;0;0;2022/08/24 12:59:37.005
NC;H ;20-29;2020-09-10;4;0;0;0;2022/08/24 12:59:37.005
NC;H ;30-39;2020-09-10;8;1;0;0;2022/08/24 12:59:37.005
NC;H ;40-49;2020-09-10;8;0;0;0;2022/08/24 12:59:37.005
NC;H ;50-59;2020-09-10;6;0;0;0;2022/08/24 12:59:37.005
NC;H ;60-69;2020-09-10;4;0;0;0;2022/08/24 12:59:37.005
NC;H ;70-79;2020-09-10;4;0;0;0;2022/08/24 12:59:37.005
NC;H ;80+  ;2020-09-10;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;NC   ;2020-09-10;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;0-9  ;2020-09-10;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;10-19;2020-09-10;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;20-29;2020-09-10;5;0;0;0;2022/08/24 12:59:37.005
NC;M ;30-39;2020-09-10;6;0;0;0;2022/08/24 12:59:37.005
NC;M ;40-49;2020-09-10;6;0;0;0;2022/08/24 12:59:37.005
NC;M ;50-59;2020-09-10;4;0;0;0;2022/08/24 12:59:37.005
NC;M ;60-69;2020-09-10;5;0;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2020-09-10;5;1;0;0;2022/08/24 12:59:37.005
NC;M ;80+  ;2020-09-10;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;NC   ;2020-09-10;1;0;0;0;2022/08/24 12:59:37.005
NC;NC;0-9  ;2020-09-10;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;10-19;2020-09-10;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;20-29;2020-09-10;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;30-39;2020-09-10;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;40-49;2020-09-10;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;50-59;2020-09-10;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;60-69;2020-09-10;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;70-79;2020-09-10;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;80+  ;2020-09-10;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;NC   ;2020-09-10;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;0-9  ;2020-09-11;4;1;0;0;2022/08/24 12:59:37.005
NC;H ;10-19;2020-09-11;3;0;0;0;2022/08/24 12:59:37.005
NC;H ;20-29;2020-09-11;6;0;0;0;2022/08/24 12:59:37.005
NC;H ;30-39;2020-09-11;4;0;0;0;2022/08/24 12:59:37.005
NC;H ;40-49;2020-09-11;5;0;0;0;2022/08/24 12:59:37.005
NC;H ;50-59;2020-09-11;6;2;0;0;2022/08/24 12:59:37.005
NC;H ;60-69;2020-09-11;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;70-79;2020-09-11;4;0;0;0;2022/08/24 12:59:37.005
NC;H ;80+  ;2020-09-11;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;NC   ;2020-09-11;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;0-9  ;2020-09-11;4;0;0;0;2022/08/24 12:59:37.005
NC;M ;10-19;2020-09-11;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;20-29;2020-09-11;10;0;0;0;2022/08/24 12:59:37.005
NC;M ;30-39;2020-09-11;7;0;0;0;2022/08/24 12:59:37.005
NC;M ;40-49;2020-09-11;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;50-59;2020-09-11;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;60-69;2020-09-11;5;0;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2020-09-11;4;0;0;0;2022/08/24 12:59:37.005
NC;M ;80+  ;2020-09-11;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;NC   ;2020-09-11;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;0-9  ;2020-09-11;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;10-19;2020-09-11;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;20-29;2020-09-11;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;30-39;2020-09-11;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;40-49;2020-09-11;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;50-59;2020-09-11;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;60-69;2020-09-11;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;70-79;2020-09-11;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;80+  ;2020-09-11;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;NC   ;2020-09-11;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;0-9  ;2020-09-12;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;10-19;2020-09-12;6;0;0;0;2022/08/24 12:59:37.005
NC;H ;20-29;2020-09-12;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;30-39;2020-09-12;3;0;0;0;2022/08/24 12:59:37.005
NC;H ;40-49;2020-09-12;4;0;0;0;2022/08/24 12:59:37.005
NC;H ;50-59;2020-09-12;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;60-69;2020-09-12;6;0;0;1;2022/08/24 12:59:37.005
NC;H ;70-79;2020-09-12;1;1;0;0;2022/08/24 12:59:37.005
NC;H ;80+  ;2020-09-12;0;0;0;1;2022/08/24 12:59:37.005
NC;H ;NC   ;2020-09-12;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;0-9  ;2020-09-12;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;10-19;2020-09-12;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;20-29;2020-09-12;5;0;0;0;2022/08/24 12:59:37.005
NC;M ;30-39;2020-09-12;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;40-49;2020-09-12;7;0;0;0;2022/08/24 12:59:37.005
NC;M ;50-59;2020-09-12;7;0;0;0;2022/08/24 12:59:37.005
NC;M ;60-69;2020-09-12;7;0;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2020-09-12;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;80+  ;2020-09-12;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;NC   ;2020-09-12;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;0-9  ;2020-09-12;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;10-19;2020-09-12;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;20-29;2020-09-12;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;30-39;2020-09-12;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;40-49;2020-09-12;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;50-59;2020-09-12;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;60-69;2020-09-12;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;70-79;2020-09-12;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;80+  ;2020-09-12;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;NC   ;2020-09-12;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;0-9  ;2020-09-13;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;10-19;2020-09-13;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;20-29;2020-09-13;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;30-39;2020-09-13;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;40-49;2020-09-13;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;50-59;2020-09-13;4;0;0;0;2022/08/24 12:59:37.005
NC;H ;60-69;2020-09-13;3;0;0;0;2022/08/24 12:59:37.005
NC;H ;70-79;2020-09-13;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;80+  ;2020-09-13;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;NC   ;2020-09-13;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;0-9  ;2020-09-13;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;10-19;2020-09-13;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;20-29;2020-09-13;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;30-39;2020-09-13;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;40-49;2020-09-13;4;0;0;0;2022/08/24 12:59:37.005
NC;M ;50-59;2020-09-13;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;60-69;2020-09-13;6;0;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2020-09-13;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;80+  ;2020-09-13;1;0;0;1;2022/08/24 12:59:37.005
NC;M ;NC   ;2020-09-13;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;0-9  ;2020-09-13;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;10-19;2020-09-13;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;20-29;2020-09-13;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;30-39;2020-09-13;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;40-49;2020-09-13;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;50-59;2020-09-13;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;60-69;2020-09-13;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;70-79;2020-09-13;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;80+  ;2020-09-13;0;0;0;0;2022/08/24 12:59:37.005
NC;NC;NC   ;2020-09-13;0;0;0;0;2022/08/24 12:59:37.005
NC;H ;0-9  ;2020-09-14;5;0;0;0;2022/08/24 12:59:37.005
NC;H ;10-19;2020-09-14;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;20-29;2020-09-14;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;30-39;2020-09-14;4;1;0;0;2022/08/24 12:59:37.005
NC;H ;40-49;2020-09-14;2;1;0;0;2022/08/24 12:59:37.005
NC;H ;50-59;2020-09-14;4;2;0;0;2022/08/24 12:59:37.005
NC;H ;60-69;2020-09-14;2;0;0;0;2022/08/24 12:59:37.005
NC;H ;70-79;2020-09-14;1;0;0;0;2022/08/24 12:59:37.005
NC;H ;80+  ;2020-09-14;0;1;0;0;2022/08/24 12:59:37.005
NC;H ;NC   ;2020-09-14;0;0;0;0;2022/08/24 12:59:37.005
NC;M ;0-9  ;2020-09-14;1;1;0;0;2022/08/24 12:59:37.005
NC;M ;10-19;2020-09-14;1;0;0;0;2022/08/24 12:59:37.005
NC;M ;20-29;2020-09-14;4;0;0;0;2022/08/24 12:59:37.005
NC;M ;30-39;2020-09-14;4;1;0;0;2022/08/24 12:59:37.005
NC;M ;40-49;2020-09-14;3;0;0;0;2022/08/24 12:59:37.005
NC;M ;50-59;2020-09-14;2;0;0;0;2022/08/24 12:59:37.005
NC;M ;60-69;2020-09-14;3;1;0;0;2022/08/24 12:59:37.005
NC;M ;70-79;2020-09-14;1;0;0;0;2022/08/24 12:59:37.005
